4821, -50, 4769, -172
4779, -17, 4597, -207
4772, 3, 4390, -207
4778, -24, 4183, -189
4759, -46, 3994, -118
4717, 1, 3876, -57
4721, -8, 3819, -6
4717, 24, 3813, 20
4744, -7, 3833, 58
4740, -6, 3891, 48
4738, 24, 3939, 79
4767, -11, 4018, -12
4761, 42, 4006, -46
4805, 10, 3960, -87
4818, -21, 3873, -120
4800, 4, 3753, -109
4807, 17, 3644, -96
4828, -12, 3548, -80
4823, -56, 3468, -59
4772, -63, 3409, -63
4718, -19, 3346, -67
4706, 35, 3279, -67
4742, -19, 3212, -51
4728, 5, 3161, -29
4733, -32, 3132, -63
4708, -10, 3069, -35
4700, -21, 3034, -26
4681, -53, 3008, -16
4630, -24, 2992, -42
4610, 20, 2950, -47
4633, 13, 2903, -6
4652, -2, 2897, 1
4652, -35, 2898, -4
4621, 49, 2894, -6
4676, -23, 2888, -15
4657, -45, 2873, -7
4618, -7, 2866, 23
4617, 25, 2889, 13
4643, 30, 2902, 23
4673, 47, 2925, 23
4724, 80, 2948, 4
4807, 35, 2952, -12
4846, 113, 2940, -2
4962, 115, 2938, 3
5083, 236, 2941, -26
5323, 342, 2915, -31
5669, 499, 2884, -33
6174, 697, 2851, -18
6876, 1099, 2833, -2
7978, 1616, 2831, -25
9599, 2379, 2806, -2
11979, 3484, 2804, -12
15466, 5045, 2792, -10
20513, 6915, 2782, -9
27433, 9434, 2773, -18
36872, 12043, 2755, -22
48924, 13629, 2733, -8
62559, 14548, 2725, 7
77112, 13428, 2732, -5
90550, 9287, 2727, 15
99842, 3676, 2742, 17
103522, -1477, 2759, 15
102052, -4779, 2774, 12
97279, -7159, 2786, -10
90129, -8327, 2776, 16
81814, -9026, 2792, 8
72800, -8751, 2800, 34
64057, -8812, 2834, 24
55261, -7725, 2858, 37
47548, -7131, 2895, 67
40439, -6178, 2962, 111
34280, -5107, 3073, 86
29195, -4660, 3159, 119
24553, -4160, 3278, 114
20414, -3467, 3392, 61
16970, -2703, 3453, 33
14293, -2053, 3486, 40
12263, -1592, 3526, -7
10696, -1298, 3519, -15
9424, -934, 3504, -25
8514, -701, 3479, -25
7841, -509, 3454, -10
7355, -313, 3444, -13
7065, -222, 3431, -33
6863, -222, 3398, -25
6659, -168, 3373, -23
6500, -148, 3350, 14
6363, -124, 3364, 49
6252, -93, 3413, 89
6166, -107, 3502, 82
6070, -42, 3584, 53
6034, -71, 3637, 66
5970, -46, 3703, 59
5929, -61, 3762, 10
5875, -67, 3772, 11
5814, -21, 3783, 41
5801, -2, 3824, 17
5802, -10, 3841, 45
5796, 24, 3886, 36
5823, -2, 3922, 68
5826, 42, 3990, 85
5871, 50, 4075, 127
5923, 32, 4202, 93
5956, -26, 4295, 99
5936, 5, 4394, 37
5942, 72, 4431, 22
6016, 0, 4453, -57
6022, 34, 4396, -54
6061, -5, 4342, -43
6059, 23, 4299, 34
6089, -93, 4333, 134
5999, -84, 4467, 315
5920, -37, 4782, 353
5884, -59, 5135, 331
5829, -33, 5466, 371
5801, -28, 5837, 343
5777, -100, 6180, 228
5682, -47, 6408, 209
5637, -65, 6617, 404
5580, -5, 7021, 688
5579, -14, 7709, 1079
5569, -17, 8788, 1536
5559, 14, 10324, 1818
5576, 34, 12142, 1689
5619, -45, 13831, 1199
5577, -97, 15030, 7
5484, -14, 15037, -945
5476, 13, 14092, -1389
5495, -15, 12703, -1417
5486, 19, 11286, -1051
5506, 12, 10235, -1055
5523, 7, 9180, -1086
5536, -1, 8094, -959
5539, 17, 7135, -873
5558, 17, 6262, -754
5576, -20, 5508, -532
5561, 5, 4976, -422
5572, -1, 4554, -256
5575, -16, 4298, -92
5566, 29, 4206, 54
5599, 4, 4260, 87
5608, 12, 4347, 72
5624, 0, 4419, -76
5632, -21, 4343, -169
5616, 13, 4174, -244
5633, -39, 3930, -224
5600, 43, 3706, -174
5645, 39, 3532, -210
5687, 31, 3322, -170
5723, -24, 3152, -79
5703, -1, 3073, -53
5707, 82, 3020, -27
5790, -13, 2993, -40
5780, 33, 2953, -21
5817, 32, 2932, -44
5850, -8, 2888, -50
5847, 7, 2838, -9
5858, -1, 2829, -43
5863, 18, 2786, 4
5882, -6, 2790, -2
5881, -8, 2788, -11
5876, 30, 2777, -8
5911, -27, 2769, -34
5887, 52, 2735, -10
5943, 31, 2725, -7
5975, 61, 2718, -12
6041, 5, 2706, -1
6053, -42, 2705, -17
6015, 19, 2688, 12
6036, 25, 2700, -1
6065, 14, 2699, 10
6084, 8, 2709, -10
6096, 3, 2699, -5
6106, 13, 2694, -9
6125, 1, 2685, 25
6130, 13, 2710, -5
6148, 24, 2705, 22
6177, 36, 2727, 0
6215, 50, 2727, -14
6270, 20, 2713, 3
6293, -9, 2716, -18
6288, 55, 2698, 7
6350, 18, 2705, -8
6373, 17, 2697, -17
6394, -5, 2680, -33
6395, 48, 2647, -2
6451, 69, 2645, -25
6521, 59, 2620, -25
6585, -29, 2595, 5
6561, 49, 2600, -28
6611, 26, 2572, 6
6647, -1, 2578, -29
6648, 32, 2549, -6
6683, 43, 2543, 6
6727, 73, 2549, 9
6804, -6, 2558, -23
6804, 22, 2535, 5
6831, 66, 2540, -5
6903, 19, 2535, 6
6923, 55, 2541, -3
6982, 7, 2538, 12
6995, 90, 2550, -12
7095, 46, 2538, 4
7144, 53, 2542, 1
7205, -32, 2543, 11
7182, -38, 2554, 8
7148, 50, 2562, 5
7203, -22, 2567, -3
7185, 50, 2564, -13
7238, -21, 2551, 17
7218, 20, 2568, 15
7246, 7, 2583, -3
7256, 78, 2580, 8
7338, 29, 2588, 20
7370, -5, 2608, 8
7369, 52, 2616, 4
7425, 123, 2620, 28
7552, 187, 2648, 22
7741, 86, 2670, 9
7837, 87, 2679, 8
7929, 98, 2687, -2
8030, 89, 2685, 2
8124, 65, 2687, -24
8191, 98, 2663, 9
8295, 158, 2672, 11
8456, 208, 2683, 17
8668, 119, 2700, 20
8793, 196, 2720, 17
8993, 149, 2737, 26
9150, 186, 2763, 1
9341, 233, 2764, 35
9585, 127, 2799, 19
9719, -36, 2818, 16
9696, -49, 2834, 25
9660, -201, 2859, 19
9470, -138, 2878, 9
9340, -128, 2887, 17
9226, -132, 2904, -4
9107, -57, 2900, 16
9061, -38, 2916, 2
9032, -74, 2918, 7
8969, -4, 2925, 20
8967, -46, 2945, 8
8924, -35, 2953, -18
8893, -27, 2935, -12
8872, -29, 2923, 3
8847, 32, 2926, -25
8888, 92, 2901, -6
8983, 63, 2895, -2
9052, 8, 2893, -7
9063, 18, 2886, 12
9083, 51, 2898, 26
9140, 47, 2924, -2
9191, 90, 2922, 3
9284, 66, 2925, 8
9360, 81, 2933, -1
9447, 219, 2932, 10
9671, 302, 2942, 23
9979, 387, 2965, -8
10374, 591, 2957, -3
10973, 787, 2954, 2
11770, 1198, 2956, 6
12977, 1750, 2962, -5
14730, 2510, 2957, 3
17246, 3484, 2960, -18
20736, 4477, 2942, 3
25221, 5550, 2945, 4
30776, 6073, 2949, 5
36857, 5860, 2954, 10
42723, 4093, 2964, 14
46824, 1463, 2978, 31
48301, -1052, 3009, -4
47266, -3033, 3005, -7
44245, -4265, 2998, 14
39995, -4450, 3012, -10
35559, -3664, 3002, 16
31921, -2631, 3018, 13
29324, -1463, 3031, 19
27899, -361, 3050, 60
27580, 302, 3110, 46
27935, 1334, 3156, 49
29318, 2542, 3205, 31
31920, 3812, 3236, 104
35790, 4858, 3340, 71
40692, 5794, 3411, 99
46513, 6305, 3510, 70
52849, 5196, 3580, 62
58067, 3051, 3642, 34
61138, -1218, 3676, 83
59955, -4921, 3759, 36
55079, -6202, 3795, 62
48945, -6179, 3857, 148
42836, -6458, 4005, 109
36453, -5882, 4114, 96
30659, -4777, 4210, 35
25976, -3822, 4245, 40
22246, -3090, 4285, 1
19236, -2267, 4286, -49
17044, -1589, 4237, -30
15523, -967, 4207, -34
14607, -690, 4173, -41
13966, -550, 4132, -13
13467, -233, 4119, 5
13270, -90, 4124, 66
13201, -86, 4190, 49
13135, -6, 4239, 41
13146, -27, 4280, 6
13132, -77, 4286, 3
13072, 28, 4289, 60
13116, 88, 4349, 60
13214, 290, 4409, 30
13518, 420, 4439, 36
13957, 662, 4475, 50
14628, 984, 4525, 78
15625, 1401, 4603, 96
17040, 1710, 4699, 91
18768, 1924, 4790, 70
20703, 1746, 4860, 96
22462, 1139, 4956, 35
23606, 573, 4991, 34
24186, -117, 5025, 18
24077, -952, 5043, 90
23138, -1139, 5133, 112
22007, -1073, 5245, 108
20948, -976, 5353, 80
19981, -793, 5433, -31
19197, -714, 5402, -155
18491, -729, 5247, -255
17771, -586, 4992, -258
17190, -590, 4734, -207
16609, -527, 4527, -138
16093, -395, 4389, -196
15701, -247, 4193, -85
15461, -322, 4108, -77
15147, -332, 4031, -20
14825, -303, 4011, 21
14527, -259, 4032, -3
14273, -310, 4029, 24
13973, -181, 4053, 48
13801, -114, 4101, 59
13700, -65, 4160, 45
13643, 54, 4205, 0
13709, 176, 4205, 10
13889, 128, 4215, 11
14025, 180, 4226, 2
14209, 261, 4228, 28
14476, 409, 4256, -15
14887, 608, 4241, 19
15513, 878, 4260, -2
16402, 1340, 4258, 45
17755, 1841, 4303, 63
19613, 2481, 4366, 119
22106, 2877, 4485, 197
25008, 2736, 4682, 300
27800, 1777, 4982, 394
29688, 465, 5376, 539
30308, -682, 5915, 614
29892, -1871, 6529, 698
28319, -2538, 7227, 650
26088, -2415, 7877, 381
23946, -2143, 8258, 0
22049, -1672, 8258, -391
20603, -904, 7867, -380
19880, -264, 7487, -268
19754, 292, 7219, -159
20159, 519, 7060, -91
20766, 687, 6969, 8
21523, 312, 6977, 179
21900, -242, 7156, 72
21715, -724, 7228, -42
21030, -1061, 7186, -61
19999, -1087, 7125, -283
18934, -1011, 6842, -435
17945, -847, 6407, -403
17118, -699, 6004, -418
16439, -437, 5586, -283
16023, -277, 5303, -209
15773, -98, 5094, -137
15683, 14, 4957, -170
15709, 115, 4787, -133
15834, -7, 4654, -109
15846, -14, 4545, -88
15841, -167, 4457, -100
15689, -201, 4357, -94
15503, -273, 4263, -104
15241, -234, 4159, -20
15014, -169, 4139, 22
14857, -249, 4161, -2
14623, -253, 4159, 40
14379, -119, 4199, 55
14272, -106, 4254, 127
14174, -173, 4381, 161
14011, -87, 4542, 254
13936, -68, 4796, 376
13887, -1, 5172, 547
13897, -28, 5719, 762
13881, -48, 6481, 1031
13840, -98, 7512, 1272
13752, -27, 8784, 1453
13737, -55, 10237, 1494
13689, 80, 11731, 1324
13774, 78, 13055, 760
13860, 11, 13815, 13
13884, -72, 13828, -256
13827, -78, 13572, -358
13762, -33, 13214, -738
13738, -43, 12476, -918
13707, -134, 11558, -475
13581, -141, 11083, 61
13451, -62, 11144, 661
13402, -59, 11805, 1239
13345, 37, 13044, 1910
13384, -68, 14954, 1837
13326, -124, 16791, 996
13206, -90, 17787, -480
13124, -20, 17307, -1460
13110, -62, 15847, -2020
13057, -5, 13827, -2168
13056, -17, 11659, -1881
13046, -5, 9778, -1495
13051, 61, 8283, -1040
13117, -25, 7243, -703
13104, 18, 6540, -493
13135, 72, 6047, -307
13218, 76, 5740, -219
13301, 96, 5521, -84
13405, 87, 5437, -73
13506, 1, 5364, -36
13517, -34, 5328, -22
13491, -90, 5306, -36
13409, -55, 5270, -69
13360, -17, 5201, -32
13350, -62, 5169, 17
13296, -10, 5186, 15
13290, -77, 5201, 62
13225, -99, 5263, 108
13134, -107, 5371, 130
13036, 29, 5501, 120
13072, -88, 5621, 54
12994, -20, 5675, 21
12983, -44, 5696, 8
12944, -147, 5704, 48
12812, -126, 5752, -26
12698, -71, 5726, -1
12633, -35, 5725, -109
12607, -29, 5616, -142
12584, -43, 5474, -155
12544, -94, 5319, -128
12460, -39, 5191, -164
12433, -25, 5027, -112
12415, 46, 4915, -115
12468, -11, 4800, -60
12471, 2, 4740, -92
12484, 8, 4648, -64
12500, -3, 4584, -83
12507, -29, 4501, -58
12489, -78, 4443, -69
12420, -38, 4374, -65
12391, -71, 4309, -28
12327, -89, 4281, -36
12254, 3, 4245, -10
12264, -70, 4235, -31
12202, -77, 4204, 7
12137, -3, 4211, -13
12144, -56, 4198, -1
12098, -106, 4197, 23
11999, -5, 4220, -6
12001, -78, 4214, 12
11929, -62, 4226, -7
11875, -96, 4219, -12
11788, -102, 4207, -8
11695, -50, 4199, -44
11650, -57, 4155, -23
11604, -134, 4132, -8
11477, 27, 4124, -32
11506, 47, 4092, 3
11560, -71, 4095, 26
11498, -71, 4121, -2
11430, -11, 4119, 15
11429, 7, 4134, 10
11442, -15, 4144, -9
11439, -32, 4135, -11
11414, -78, 4124, -11
11343, -15, 4113, -5
11335, 22, 4108, -16
11368, -39, 4092, 6
11337, -86, 4098, -5
11254, -80, 4093, 3
11182, -8, 4096, -1
11183, -13, 4095, -13
11181, -16, 4082, 11
11171, -50, 4093, 3
11124, -50, 4096, 40
11082, -50, 4136, 41
11038, -32, 4177, 4
11016, -18, 4181, 5
11010, 45, 4186, -9
11063, -62, 4177, 5
11009, -38, 4182, 4
10980, -64, 4186, 13
10924, -59, 4199, 3
10874, -53, 4202, -15
10832, -28, 4187, -13
10812, -52, 4174, -28
10769, 24, 4146, 2
10800, -42, 4148, -33
10761, -69, 4115, -18
10700, -63, 4097, -16
10642, -71, 4081, -22
10578, -41, 4059, -4
10543, 42, 4055, -6
10594, 96, 4049, -21
10697, 26, 4028, -3
10739, -2, 4025, -8
10745, 53, 4017, 11
10802, 3, 4028, 1
10815, 3, 4029, -18
10826, 40, 4011, -34
10875, 54, 3977, -30
10934, 99, 3947, -52
11040, 187, 3895, -12
11227, 174, 3883, -46
11406, 180, 3837, -19
11593, 87, 3818, -38
11690, 155, 3780, -2
11856, 77, 3778, 3
11939, -100, 3781, 20
11847, -150, 3801, -2
11701, -142, 3799, -17
11568, -73, 3782, -11
11501, -126, 3771, -22
11377, -74, 3749, 5
11307, -112, 3754, -23
11200, -15, 3731, -34
11187, -17, 3697, -8
11176, -23, 3689, -6
11163, 4, 3683, -17
11173, -38, 3666, -14
11142, -12, 3652, -14
11138, 53, 3638, 2
11198, 20, 3640, 12
11225, 34, 3652, -9
11272, 88, 3643, 7
11366, 83, 3650, 4
11458, 204, 3654, -18
11671, 227, 3636, -15
11904, 224, 3621, -12
12136, 234, 3609, -9
12375, 262, 3600, -19
12649, 128, 3581, -15
12784, 51, 3566, 2
12843, 64, 3568, -20
12910, -28, 3548, -13
12889, -161, 3535, 4
12734, -122, 3539, -13
12621, -183, 3526, 1
12446, -173, 3527, 5
12279, -189, 3532, 17
12100, -96, 3549, -8
12011, -82, 3541, 3
11944, -107, 3544, 6
11850, -141, 3550, 31
11715, -43, 3581, 12
11680, -120, 3593, 2
11569, -37, 3595, -2
11539, -101, 3593, -12
11449, -16, 3581, -4
11445, -1, 3577, 2
11450, -33, 3579, 22
11426, -66, 3601, -5
11372, 90, 3596, -7
11467, -18, 3589, 13
11458, -6, 3602, 7
11461, -71, 3609, 14
11395, -38, 3623, -14
11365, 28, 3609, -13
11397, 27, 3596, -9
11430, -3, 3587, 1
11436, -51, 3588, -3
11392, -34, 3585, -20
11362, 109, 3565, -31
11474, 98, 3534, -26
11579, 188, 3508, 1
11777, 283, 3509, -14
12064, 235, 3495, 17
12302, 408, 3512, -6
12715, 461, 3506, -10
13185, 599, 3496, -23
13792, 677, 3473, 22
14473, 705, 3495, 1
15182, 618, 3496, 3
15812, 521, 3499, -13
16342, 235, 3486, 17
16582, -142, 3503, 18
16447, -500, 3521, 12
15953, -464, 3533, -1
15495, -449, 3532, -6
15056, -345, 3526, -1
14721, -428, 3525, -29
14301, -310, 3496, -13
14000, -268, 3483, 13
13742, -300, 3496, -10
13448, -331, 3486, 6
13124, -242, 3492, 21
12889, -204, 3513, -10
12691, -311, 3503, 0
12387, -209, 3503, -7
12188, -127, 3496, -17
12068, -130, 3479, 5
11948, -124, 3484, -19
11828, -154, 3465, 2
11679, -73, 3467, 1
11611, 15, 3468, 14
11628, -57, 3482, -4
11579, 4, 3478, 0
11587, 28, 3478, 8
11621, 100, 3486, -12
11729, 93, 3474, -4
11827, 226, 3470, 2
12064, 331, 3472, -11
12397, 562, 3461, 5
12963, 576, 3466, -13
13548, 592, 3453, -16
14146, 524, 3437, -8
14677, 396, 3429, 6
15078, 312, 3435, 22
15402, 244, 3457, -24
15649, -75, 3433, -23
15580, -438, 3410, -4
15146, -554, 3406, -2
14599, -519, 3404, -10
14086, -361, 3394, -26
13730, -315, 3368, -16
13419, -323, 3352, -49
13107, -185, 3303, -19
12926, -135, 3284, -22
12795, -219, 3262, 7
12586, -117, 3269, -7
12479, -38, 3262, -5
12455, -62, 3257, -14
12394, -107, 3243, 16
12294, -84, 3259, -16
12222, 6, 3243, -4
12233, -55, 3239, -1
12184, -76, 3238, 0
12112, -15, 3238, -13
12107, 82, 3225, -15
12195, 31, 3210, 1
12233, 35, 3211, -10
12277, 54, 3201, -6
12337, -18, 3195, 2
12324, 77, 3197, -1
12408, 263, 3196, 3
12678, 273, 3199, 14
12964, 345, 3213, 16
13316, 589, 3229, -24
13914, 805, 3205, -4
14726, 1308, 3201, -2
16042, 1850, 3199, 7
17897, 2478, 3206, 20
20386, 3216, 3226, 4
23613, 4061, 3230, 19
27676, 5153, 3249, 6
32838, 6942, 3255, 22
39786, 8824, 3277, 23
48617, 10011, 3300, 16
58638, 9163, 3316, 13
67808, 7377, 3329, -24
75189, 4467, 3305, -16
79664, 1086, 3289, 2
80754, -1585, 3291, 10
79179, -3026, 3301, -31
76163, -2944, 3270, 10
73226, -2182, 3280, 2
71051, -2095, 3282, -7
68966, -4208, 3275, -3
64763, -6631, 3272, -6
58141, -7954, 3266, 16
50191, -7717, 3282, 19
42483, -6309, 3301, 21
36180, -4949, 3322, 7
31241, -4246, 3329, 29
27008, -3355, 3358, 22
23662, -2233, 3380, 30
21438, -1900, 3410, 49
19553, -1481, 3459, 63
18091, -1331, 3522, 63
16771, -974, 3585, 130
15813, -682, 3715, 126
15140, -529, 3841, 195
14624, -387, 4036, 298
14252, -272, 4334, 392
13987, -265, 4726, 505
13729, -203, 5231, 567
13536, -136, 5798, 586
13410, -226, 6384, 517
13196, -43, 6901, 298
13166, -42, 7199, -81
13137, -74, 7118, -476
13074, -111, 6642, -575
12971, -77, 6067, -409
12905, -96, 5658, -271
12820, -2, 5387, -230
12824, -28, 5157, -180
12805, -48, 4977, -139
12759, -23, 4838, -141
12740, -23, 4697, -102
12720, 15, 4595, -34
12743, 31, 4561, -11
12782, -62, 4550, -52
12728, 19, 4498, -97
12753, -11, 4401, -56
12754, -80, 4345, -95
12684, 61, 4250, -88
12750, -50, 4162, -45
12711, 36, 4117, -42
12753, -14, 4075, -21
12748, -53, 4054, -34
12699, -19, 4020, 10
12683, -23, 4030, -32
12662, -72, 3998, 39
12597, -27, 4037, 25
12575, 75, 4062, 9
12653, 30, 4071, 56
12687, 15, 4127, 93
12713, -12, 4220, 55
12712, 7, 4275, 69
12724, -59, 4344, 104
12683, 28, 4448, 139
12718, -32, 4587, 132
12694, -11, 4719, 72
12692, -10, 4791, -24
12690, 71, 4767, -16
12771, -7, 4751, -91
12772, -71, 4660, -73
12704, 62, 4587, -73
12772, -28, 4514, -56
12747, -89, 4458, -57
12669, -18, 4401, -106
12652, -22, 4295, -61
12638, -51, 4234, -77
12595, -110, 4157, -69
12491, -72, 4088, -7
12427, -58, 4081, -31
12374, -21, 4050, -25
12362, -103, 4025, -11
12266, -64, 4014, 12
12207, -41, 4026, 27
12171, -88, 4053, 12
12091, -91, 4065, 41
12009, 35, 4106, 26
12047, 16, 4132, 9
12073, 24, 4141, -2
12100, 37, 4139, 4
12146, 44, 4143, -39
12195, 38, 4104, -41
12240, -22, 4063, -18
12227, 0, 4045, -75
12234, 14, 3970, -18
12256, 14, 3952, 14
12280, 39, 3966, 24
12323, -27, 3990, 20
12303, -7, 4010, 10
12301, -12, 4020, 39
12301, 15, 4059, 2
12322, -20, 4061, 19
12307, 4, 4080, -25
12316, 19, 4055, -2
12343, -17, 4053, 15
12338, 41, 4068, -67
12387, -15, 4001, -24
12376, -7, 3977, 13
12373, 20, 3990, -34
12396, 17, 3956, -30
12422, -29, 3926, -42
12400, -89, 3884, -15
12317, -34, 3869, -39
12287, -6, 3830, -49
12286, 9, 3781, -26
12301, -9, 3755, -12
12294, 10, 3743, 3
12309, 1, 3746, -28
12315, 2, 3718, -35
12325, 59, 3683, -11
12392, -67, 3672, -26
12330, -4, 3646, -9
12331, -44, 3637, -20
12297, -5, 3617, -9
12296, 38, 3608, -14
12339, 17, 3594, -36
12363, -29, 3558, -20
12338, 1, 3538, -17
12348, 104, 3521, 5
12461, -12, 3526, 5
12455, 11, 3531, -29
12473, -18, 3502, -30
12462, -98, 3472, -39
12369, -22, 3433, -10
12357, -14, 3423, -4
12353, 29, 3419, 1
12388, 31, 3420, -26
12427, 37, 3394, 16
12468, 42, 3410, 16
12519, 11, 3426, -9
12541, -10, 3417, 14
12535, 52, 3431, -28
12592, 27, 3403, -11
12629, 33, 3392, -11
12668, -39, 3381, 12
12634, -8, 3393, -1
12635, 5, 3392, -13
12643, -30, 3379, -17
12620, -18, 3362, -10
12606, 33, 3352, -5
12646, 11, 3347, 8
12661, 20, 3355, -21
12687, -34, 3334, -7
12660, 63, 3327, -3
12726, 91, 3324, 13
12822, -27, 3337, -5
12803, -34, 3332, -7
12774, 143, 3325, -4
12920, 76, 3321, -5
13002, -71, 3316, 6
12941, -18, 3322, 12
12926, 117, 3334, 0
13050, 15, 3334, -20
13071, -14, 3314, -4
13066, -12, 3310, -3
13056, -35, 3307, 2
13027, 24, 3309, -1
13056, -22, 3308, 8
13044, -21, 3316, 4
13028, -12, 3320, -18
13025, -2, 3302, 22
13031, -54, 3324, -8
12982, 25, 3316, 0
13015, 36, 3316, -4
13056, 38, 3312, -5
13098, 3, 3307, 22
13109, 10, 3329, 5
13128, 32, 3334, -4
13163, -27, 3330, 6
13139, 39, 3336, -7
13184, -31, 3329, -15
13160, 84, 3314, 11
13250, 63, 3325, 12
13321, -3, 3337, 18
13324, 31, 3355, 6
13365, -6, 3361, 15
13366, 12, 3376, 20
13378, 47, 3396, 26
13433, -5, 3422, -15
13440, 3, 3407, 12
13448, -77, 3419, 1
13383, -33, 3420, -1
13360, 9, 3419, -2
13375, -27, 3417, 4
13356, -46, 3421, -31
13316, 64, 3390, -11
13388, 31, 3379, -12
13428, 64, 3367, -4
13497, 22, 3363, 17
13525, 57, 3380, -1
13587, 6, 3379, 12
13601, 50, 3391, 7
13654, 40, 3398, 3
13703, -12, 3401, 4
13693, -84, 3405, 25
13612, 5, 3430, 5
13620, -5, 3435, -22
13629, 7, 3413, -2
13644, -21, 3411, 9
13628, 11, 3420, 17
13646, 29, 3437, -4
13684, -63, 3433, 2
13625, 97, 3435, -9
13727, -51, 3426, -25
13679, -83, 3401, 3
13601, 1, 3404, 21
13609, 35, 3425, -19
13654, 55, 3406, -4
13714, 10, 3402, 8
13730, -11, 3410, 38
13726, -5, 3448, 14
13728, 20, 3462, -4
13754, 47, 3458, -14
13807, 17, 3444, 6
13830, 116, 3450, 0
13952, 45, 3450, 4
14005, 56, 3454, 26
14070, 78, 3480, -17
14150, 89, 3463, -1
14242, 6, 3462, -7
14256, 24, 3455, -10
14285, 11, 3445, -16
14300, -71, 3429, -16
14238, -8, 3413, 18
14235, 11, 3431, 9
14254, -32, 3440, -9
14228, -35, 3431, -10
14199, -23, 3421, 24
14180, -41, 3445, 28
14145, -1, 3473, 23
14151, 20, 3496, 16
14173, -36, 3512, -1
14144, -20, 3511, -9
14132, -21, 3502, 4
14120, -72, 3506, 6
14052, -93, 3512, 2
13966, -3, 3514, 25
13969, 20, 3539, 20
13996, -26, 3559, -21
13976, -62, 3538, 35
13919, 13, 3573, 16
13940, 50, 3589, 4
13996, -52, 3593, -21
13950, -16, 3572, 3
13939, -48, 3575, 14
13899, 8, 3589, 2
13915, -91, 3591, 6
13831, -18, 3597, -6
13817, -45, 3591, -1
13783, -48, 3590, 27
13743, 2, 3617, 30
13749, -27, 3647, -24
13730, 16, 3623, -12
13756, 14, 3611, -12
13779, -47, 3599, 3
13742, 3, 3602, 4
13750, -81, 3606, -10

and all of that ^^^ was prey30 pred30





